StoreID: 1 | Date: 9/8/16 | Register: 2 | Sale: $407.69 | Total Produced: 1 | Sleep: 26ms
StoreID: 2 | Date: 13/2/16 | Register: 4 | Sale: $493.7 | Total Produced: 75 | Sleep: 10ms
StoreID: 4 | Date: 8/9/16 | Register: 4 | Sale: $373.85 | Total Produced: 76 | Sleep: 31ms
StoreID: 1 | Date: 2/11/16 | Register: 6 | Sale: $204.3 | Total Produced: 77 | Sleep: 15ms
StoreID: 3 | Date: 30/11/16 | Register: 1 | Sale: $200.01 | Total Produced: 78 | Sleep: 34ms
StoreID: 2 | Date: 7/12/16 | Register: 3 | Sale: $879.2 | Total Produced: 79 | Sleep: 19ms
StoreID: 5 | Date: 27/5/16 | Register: 6 | Sale: $375.7 | Total Produced: 80 | Sleep: 34ms
StoreID: 1 | Date: 29/5/16 | Register: 1 | Sale: $47.09 | Total Produced: 81 | Sleep: 27ms
StoreID: 2 | Date: 22/2/16 | Register: 1 | Sale: $197.44 | Total Produced: 82 | Sleep: 19ms
StoreID: 4 | Date: 22/7/16 | Register: 2 | Sale: $379.16 | Total Produced: 83 | Sleep: 7ms
StoreID: 3 | Date: 28/6/16 | Register: 1 | Sale: $443.75 | Total Produced: 84 | Sleep: 34ms
StoreID: 4 | Date: 22/7/16 | Register: 3 | Sale: $754.67 | Total Produced: 85 | Sleep: 25ms
StoreID: 1 | Date: 6/12/16 | Register: 1 | Sale: $478.1 | Total Produced: 86 | Sleep: 20ms
StoreID: 5 | Date: 6/7/16 | Register: 6 | Sale: $27.54 | Total Produced: 87 | Sleep: 13ms
StoreID: 2 | Date: 23/8/16 | Register: 2 | Sale: $266.56 | Total Produced: 88 | Sleep: 17ms
StoreID: 5 | Date: 4/6/16 | Register: 5 | Sale: $556.14 | Total Produced: 89 | Sleep: 35ms
StoreID: 1 | Date: 13/5/16 | Register: 6 | Sale: $158.16 | Total Produced: 90 | Sleep: 40ms
StoreID: 4 | Date: 15/2/16 | Register: 6 | Sale: $842.07 | Total Produced: 91 | Sleep: 37ms
StoreID: 2 | Date: 9/9/16 | Register: 2 | Sale: $527.5 | Total Produced: 92 | Sleep: 9ms
StoreID: 3 | Date: 15/1/16 | Register: 4 | Sale: $923.61 | Total Produced: 93 | Sleep: 37ms
StoreID: 2 | Date: 16/4/16 | Register: 2 | Sale: $435.14 | Total Produced: 94 | Sleep: 5ms
StoreID: 2 | Date: 2/8/16 | Register: 4 | Sale: $645.35 | Total Produced: 95 | Sleep: 13ms
StoreID: 5 | Date: 28/10/16 | Register: 1 | Sale: $53.43 | Total Produced: 96 | Sleep: 10ms
StoreID: 2 | Date: 18/4/16 | Register: 5 | Sale: $300.13 | Total Produced: 97 | Sleep: 25ms
StoreID: 1 | Date: 1/4/16 | Register: 5 | Sale: $87.99 | Total Produced: 98 | Sleep: 38ms
StoreID: 5 | Date: 26/4/16 | Register: 4 | Sale: $181.1 | Total Produced: 99 | Sleep: 14ms
StoreID: 4 | Date: 12/8/16 | Register: 1 | Sale: $45.23 | Total Produced: 100 | Sleep: 8ms
StoreID: 3 | Date: 17/1/16 | Register: 5 | Sale: $311.38 | Total Produced: 101 | Sleep: 39ms
StoreID: 4 | Date: 5/10/16 | Register: 6 | Sale: $997.92 | Total Produced: 102 | Sleep: 21ms
StoreID: 5 | Date: 6/3/16 | Register: 3 | Sale: $552.59 | Total Produced: 103 | Sleep: 16ms
StoreID: 2 | Date: 15/11/16 | Register: 3 | Sale: $317.15 | Total Produced: 104 | Sleep: 32ms
StoreID: 5 | Date: 4/7/16 | Register: 6 | Sale: $452.63 | Total Produced: 105 | Sleep: 19ms
StoreID: 1 | Date: 15/11/16 | Register: 2 | Sale: $46.98 | Total Produced: 106 | Sleep: 36ms
StoreID: 4 | Date: 11/6/16 | Register: 3 | Sale: $451.28 | Total Produced: 107 | Sleep: 24ms
StoreID: 3 | Date: 29/6/16 | Register: 5 | Sale: $947.39 | Total Produced: 108 | Sleep: 8ms
StoreID: 2 | Date: 14/11/16 | Register: 6 | Sale: $328.61 | Total Produced: 109 | Sleep: 19ms
StoreID: 5 | Date: 27/6/16 | Register: 5 | Sale: $922.36 | Total Produced: 110 | Sleep: 31ms
StoreID: 3 | Date: 20/7/16 | Register: 3 | Sale: $47.16 | Total Produced: 111 | Sleep: 16ms
StoreID: 4 | Date: 5/7/16 | Register: 2 | Sale: $966.05 | Total Produced: 112 | Sleep: 36ms
StoreID: 2 | Date: 16/8/16 | Register: 1 | Sale: $129.73 | Total Produced: 113 | Sleep: 19ms
StoreID: 1 | Date: 12/8/16 | Register: 2 | Sale: $896.23 | Total Produced: 114 | Sleep: 29ms
StoreID: 3 | Date: 29/9/16 | Register: 6 | Sale: $599.5 | Total Produced: 115 | Sleep: 14ms
StoreID: 5 | Date: 18/5/16 | Register: 2 | Sale: $486.45 | Total Produced: 116 | Sleep: 12ms
StoreID: 2 | Date: 10/9/16 | Register: 6 | Sale: $282.72 | Total Produced: 117 | Sleep: 24ms
StoreID: 3 | Date: 11/9/16 | Register: 2 | Sale: $24.63 | Total Produced: 118 | Sleep: 5ms
StoreID: 5 | Date: 1/3/16 | Register: 6 | Sale: $322.36 | Total Produced: 119 | Sleep: 32ms
StoreID: 3 | Date: 8/4/16 | Register: 3 | Sale: $448.18 | Total Produced: 120 | Sleep: 40ms
StoreID: 4 | Date: 10/12/16 | Register: 6 | Sale: $827.48 | Total Produced: 121 | Sleep: 12ms
StoreID: 1 | Date: 22/12/16 | Register: 6 | Sale: $810.78 | Total Produced: 122 | Sleep: 13ms
StoreID: 2 | Date: 11/2/16 | Register: 3 | Sale: $425.05 | Total Produced: 123 | Sleep: 40ms
StoreID: 4 | Date: 16/8/16 | Register: 1 | Sale: $202.35 | Total Produced: 124 | Sleep: 34ms
StoreID: 1 | Date: 7/10/16 | Register: 6 | Sale: $170.87 | Total Produced: 125 | Sleep: 19ms
StoreID: 5 | Date: 16/6/16 | Register: 6 | Sale: $520.31 | Total Produced: 126 | Sleep: 18ms
StoreID: 3 | Date: 9/1/16 | Register: 1 | Sale: $870.4 | Total Produced: 127 | Sleep: 23ms
StoreID: 1 | Date: 6/10/16 | Register: 6 | Sale: $389.51 | Total Produced: 128 | Sleep: 34ms
StoreID: 5 | Date: 2/2/16 | Register: 1 | Sale: $962.14 | Total Produced: 129 | Sleep: 22ms
StoreID: 4 | Date: 5/6/16 | Register: 5 | Sale: $882.16 | Total Produced: 130 | Sleep: 11ms
StoreID: 2 | Date: 20/3/16 | Register: 5 | Sale: $203.31 | Total Produced: 131 | Sleep: 22ms
StoreID: 4 | Date: 7/9/16 | Register: 5 | Sale: $417.71 | Total Produced: 132 | Sleep: 6ms
StoreID: 3 | Date: 29/1/16 | Register: 3 | Sale: $338.04 | Total Produced: 133 | Sleep: 29ms
StoreID: 5 | Date: 15/9/16 | Register: 4 | Sale: $279.56 | Total Produced: 134 | Sleep: 16ms
StoreID: 4 | Date: 9/12/16 | Register: 1 | Sale: $84.9 | Total Produced: 135 | Sleep: 30ms
StoreID: 2 | Date: 28/11/16 | Register: 6 | Sale: $226.16 | Total Produced: 136 | Sleep: 17ms
StoreID: 1 | Date: 12/8/16 | Register: 3 | Sale: $987.53 | Total Produced: 137 | Sleep: 13ms
StoreID: 5 | Date: 21/8/16 | Register: 3 | Sale: $164.52 | Total Produced: 138 | Sleep: 40ms
StoreID: 2 | Date: 17/3/16 | Register: 4 | Sale: $312.8 | Total Produced: 139 | Sleep: 20ms
StoreID: 1 | Date: 28/5/16 | Register: 6 | Sale: $858.32 | Total Produced: 140 | Sleep: 27ms
StoreID: 3 | Date: 3/7/16 | Register: 5 | Sale: $666.3 | Total Produced: 141 | Sleep: 39ms
StoreID: 4 | Date: 28/5/16 | Register: 4 | Sale: $828.02 | Total Produced: 142 | Sleep: 15ms
StoreID: 2 | Date: 22/9/16 | Register: 4 | Sale: $760.8 | Total Produced: 143 | Sleep: 14ms
StoreID: 4 | Date: 11/5/16 | Register: 6 | Sale: $621.96 | Total Produced: 144 | Sleep: 19ms
StoreID: 1 | Date: 27/9/16 | Register: 4 | Sale: $852.61 | Total Produced: 145 | Sleep: 17ms
StoreID: 5 | Date: 25/3/16 | Register: 4 | Sale: $552.23 | Total Produced: 146 | Sleep: 23ms
StoreID: 2 | Date: 18/10/16 | Register: 5 | Sale: $170.31 | Total Produced: 147 | Sleep: 20ms
StoreID: 3 | Date: 21/6/16 | Register: 6 | Sale: $214.61 | Total Produced: 148 | Sleep: 12ms
StoreID: 4 | Date: 14/6/16 | Register: 2 | Sale: $298.25 | Total Produced: 149 | Sleep: 38ms
StoreID: 1 | Date: 18/10/16 | Register: 2 | Sale: $94.1 | Total Produced: 150 | Sleep: 32ms
StoreID: 3 | Date: 14/11/16 | Register: 1 | Sale: $390.02 | Total Produced: 151 | Sleep: 6ms
StoreID: 5 | Date: 23/1/16 | Register: 2 | Sale: $321.17 | Total Produced: 152 | Sleep: 20ms
StoreID: 2 | Date: 24/6/16 | Register: 1 | Sale: $824.19 | Total Produced: 153 | Sleep: 35ms
StoreID: 3 | Date: 9/4/16 | Register: 4 | Sale: $9.35 | Total Produced: 154 | Sleep: 24ms
StoreID: 5 | Date: 30/10/16 | Register: 1 | Sale: $353.76 | Total Produced: 155 | Sleep: 37ms
StoreID: 1 | Date: 26/4/16 | Register: 4 | Sale: $972.74 | Total Produced: 156 | Sleep: 34ms
StoreID: 4 | Date: 13/2/16 | Register: 2 | Sale: $389.8 | Total Produced: 157 | Sleep: 7ms
StoreID: 3 | Date: 25/2/16 | Register: 3 | Sale: $479.33 | Total Produced: 158 | Sleep: 23ms
StoreID: 4 | Date: 5/5/16 | Register: 4 | Sale: $595.14 | Total Produced: 159 | Sleep: 18ms
StoreID: 2 | Date: 9/11/16 | Register: 6 | Sale: $67.95 | Total Produced: 160 | Sleep: 23ms
StoreID: 4 | Date: 5/5/16 | Register: 4 | Sale: $656.62 | Total Produced: 161 | Sleep: 8ms
StoreID: 3 | Date: 4/10/16 | Register: 5 | Sale: $594.04 | Total Produced: 162 | Sleep: 32ms
StoreID: 5 | Date: 17/5/16 | Register: 3 | Sale: $245.11 | Total Produced: 163 | Sleep: 38ms
StoreID: 1 | Date: 5/5/16 | Register: 3 | Sale: $489.57 | Total Produced: 164 | Sleep: 8ms
StoreID: 4 | Date: 9/4/16 | Register: 3 | Sale: $108.08 | Total Produced: 165 | Sleep: 10ms
StoreID: 2 | Date: 20/3/16 | Register: 3 | Sale: $211.3 | Total Produced: 166 | Sleep: 40ms
StoreID: 1 | Date: 9/3/16 | Register: 5 | Sale: $575.77 | Total Produced: 167 | Sleep: 27ms
StoreID: 4 | Date: 24/1/16 | Register: 6 | Sale: $724.33 | Total Produced: 168 | Sleep: 21ms
StoreID: 3 | Date: 3/6/16 | Register: 3 | Sale: $466.27 | Total Produced: 169 | Sleep: 6ms
StoreID: 3 | Date: 16/2/16 | Register: 6 | Sale: $329.41 | Total Produced: 170 | Sleep: 15ms
StoreID: 5 | Date: 25/1/16 | Register: 2 | Sale: $567.56 | Total Produced: 171 | Sleep: 33ms
StoreID: 4 | Date: 30/3/16 | Register: 5 | Sale: $395.19 | Total Produced: 172 | Sleep: 5ms
StoreID: 1 | Date: 4/2/16 | Register: 2 | Sale: $557.23 | Total Produced: 173 | Sleep: 19ms
StoreID: 4 | Date: 4/5/16 | Register: 1 | Sale: $610.13 | Total Produced: 174 | Sleep: 11ms
StoreID: 2 | Date: 17/12/16 | Register: 4 | Sale: $388.32 | Total Produced: 175 | Sleep: 19ms
StoreID: 3 | Date: 11/9/16 | Register: 3 | Sale: $199.73 | Total Produced: 176 | Sleep: 12ms
StoreID: 4 | Date: 7/3/16 | Register: 2 | Sale: $780.1 | Total Produced: 177 | Sleep: 7ms
StoreID: 1 | Date: 16/4/16 | Register: 5 | Sale: $686.75 | Total Produced: 178 | Sleep: 31ms
StoreID: 4 | Date: 10/12/16 | Register: 2 | Sale: $146.74 | Total Produced: 179 | Sleep: 9ms
StoreID: 3 | Date: 22/10/16 | Register: 2 | Sale: $296.31 | Total Produced: 180 | Sleep: 11ms
StoreID: 5 | Date: 14/6/16 | Register: 5 | Sale: $290.3 | Total Produced: 181 | Sleep: 20ms
StoreID: 2 | Date: 5/8/16 | Register: 4 | Sale: $178.32 | Total Produced: 182 | Sleep: 37ms
StoreID: 4 | Date: 12/4/16 | Register: 5 | Sale: $464.74 | Total Produced: 183 | Sleep: 12ms
StoreID: 3 | Date: 30/3/16 | Register: 5 | Sale: $368.51 | Total Produced: 184 | Sleep: 36ms
StoreID: 1 | Date: 7/3/16 | Register: 1 | Sale: $427.29 | Total Produced: 185 | Sleep: 39ms
StoreID: 5 | Date: 30/9/16 | Register: 3 | Sale: $298.52 | Total Produced: 186 | Sleep: 20ms
StoreID: 4 | Date: 1/4/16 | Register: 3 | Sale: $226.2 | Total Produced: 187 | Sleep: 34ms
StoreID: 2 | Date: 28/2/16 | Register: 1 | Sale: $760.89 | Total Produced: 188 | Sleep: 22ms
StoreID: 5 | Date: 26/11/16 | Register: 3 | Sale: $644.57 | Total Produced: 189 | Sleep: 29ms
StoreID: 3 | Date: 4/9/16 | Register: 1 | Sale: $135.09 | Total Produced: 190 | Sleep: 15ms
StoreID: 1 | Date: 9/6/16 | Register: 1 | Sale: $687.44 | Total Produced: 191 | Sleep: 21ms
StoreID: 4 | Date: 22/12/16 | Register: 1 | Sale: $398.09 | Total Produced: 192 | Sleep: 8ms
StoreID: 2 | Date: 4/10/16 | Register: 5 | Sale: $709.29 | Total Produced: 193 | Sleep: 19ms
StoreID: 3 | Date: 5/12/16 | Register: 2 | Sale: $135.24 | Total Produced: 194 | Sleep: 35ms
StoreID: 4 | Date: 19/10/16 | Register: 3 | Sale: $9.91 | Total Produced: 195 | Sleep: 6ms
StoreID: 5 | Date: 21/5/16 | Register: 4 | Sale: $729.73 | Total Produced: 196 | Sleep: 15ms
StoreID: 1 | Date: 8/10/16 | Register: 2 | Sale: $933.12 | Total Produced: 197 | Sleep: 38ms
StoreID: 4 | Date: 19/4/16 | Register: 4 | Sale: $76.68 | Total Produced: 198 | Sleep: 23ms
StoreID: 2 | Date: 23/1/16 | Register: 2 | Sale: $905.51 | Total Produced: 199 | Sleep: 36ms
StoreID: 5 | Date: 26/12/16 | Register: 1 | Sale: $200.44 | Total Produced: 200 | Sleep: 28ms
StoreID: 3 | Date: 5/10/16 | Register: 4 | Sale: $700.16 | Total Produced: 201 | Sleep: 15ms
StoreID: 4 | Date: 11/2/16 | Register: 1 | Sale: $893.29 | Total Produced: 202 | Sleep: 37ms
StoreID: 1 | Date: 27/12/16 | Register: 6 | Sale: $157.2 | Total Produced: 203 | Sleep: 20ms
StoreID: 3 | Date: 13/1/16 | Register: 1 | Sale: $445.37 | Total Produced: 204 | Sleep: 21ms
StoreID: 5 | Date: 11/5/16 | Register: 3 | Sale: $840.55 | Total Produced: 205 | Sleep: 16ms
StoreID: 2 | Date: 11/6/16 | Register: 5 | Sale: $996.04 | Total Produced: 206 | Sleep: 30ms
StoreID: 1 | Date: 10/8/16 | Register: 3 | Sale: $687.42 | Total Produced: 207 | Sleep: 36ms
StoreID: 5 | Date: 17/1/16 | Register: 3 | Sale: $929.99 | Total Produced: 208 | Sleep: 29ms
StoreID: 3 | Date: 21/12/16 | Register: 4 | Sale: $513.85 | Total Produced: 209 | Sleep: 12ms
StoreID: 4 | Date: 19/1/16 | Register: 2 | Sale: $489.86 | Total Produced: 210 | Sleep: 36ms
StoreID: 3 | Date: 17/1/16 | Register: 6 | Sale: $74.3 | Total Produced: 211 | Sleep: 8ms
StoreID: 2 | Date: 11/9/16 | Register: 3 | Sale: $977.1 | Total Produced: 212 | Sleep: 40ms
StoreID: 3 | Date: 3/3/16 | Register: 1 | Sale: $711.72 | Total Produced: 213 | Sleep: 21ms
StoreID: 5 | Date: 30/10/16 | Register: 6 | Sale: $805.28 | Total Produced: 214 | Sleep: 33ms
StoreID: 1 | Date: 28/3/16 | Register: 4 | Sale: $772.34 | Total Produced: 215 | Sleep: 37ms
StoreID: 4 | Date: 4/11/16 | Register: 1 | Sale: $414 | Total Produced: 216 | Sleep: 23ms
StoreID: 3 | Date: 20/7/16 | Register: 1 | Sale: $738.49 | Total Produced: 217 | Sleep: 28ms
StoreID: 2 | Date: 22/2/16 | Register: 6 | Sale: $910.68 | Total Produced: 218 | Sleep: 35ms
StoreID: 5 | Date: 23/1/16 | Register: 1 | Sale: $310.82 | Total Produced: 219 | Sleep: 33ms
StoreID: 4 | Date: 5/11/16 | Register: 6 | Sale: $70.87 | Total Produced: 220 | Sleep: 13ms
StoreID: 1 | Date: 26/3/16 | Register: 5 | Sale: $515.41 | Total Produced: 221 | Sleep: 15ms
StoreID: 3 | Date: 17/1/16 | Register: 3 | Sale: $854 | Total Produced: 222 | Sleep: 19ms
StoreID: 4 | Date: 7/11/16 | Register: 2 | Sale: $460.54 | Total Produced: 223 | Sleep: 30ms
StoreID: 1 | Date: 17/3/16 | Register: 3 | Sale: $607.39 | Total Produced: 224 | Sleep: 5ms
StoreID: 1 | Date: 1/3/16 | Register: 5 | Sale: $931.88 | Total Produced: 225 | Sleep: 39ms
StoreID: 2 | Date: 13/10/16 | Register: 1 | Sale: $264.06 | Total Produced: 226 | Sleep: 19ms
StoreID: 3 | Date: 3/12/16 | Register: 4 | Sale: $598.23 | Total Produced: 227 | Sleep: 33ms
StoreID: 5 | Date: 26/10/16 | Register: 3 | Sale: $23.72 | Total Produced: 228 | Sleep: 13ms
StoreID: 4 | Date: 22/3/16 | Register: 5 | Sale: $350.48 | Total Produced: 229 | Sleep: 12ms
StoreID: 2 | Date: 30/1/16 | Register: 4 | Sale: $410.35 | Total Produced: 230 | Sleep: 36ms
StoreID: 5 | Date: 2/11/16 | Register: 2 | Sale: $181.89 | Total Produced: 231 | Sleep: 31ms
StoreID: 4 | Date: 7/6/16 | Register: 6 | Sale: $583.88 | Total Produced: 232 | Sleep: 20ms
StoreID: 1 | Date: 1/2/16 | Register: 4 | Sale: $101.63 | Total Produced: 233 | Sleep: 5ms
StoreID: 3 | Date: 30/3/16 | Register: 4 | Sale: $440.14 | Total Produced: 234 | Sleep: 39ms
StoreID: 1 | Date: 22/4/16 | Register: 2 | Sale: $654.59 | Total Produced: 235 | Sleep: 16ms
StoreID: 4 | Date: 19/11/16 | Register: 4 | Sale: $463.11 | Total Produced: 236 | Sleep: 25ms
StoreID: 5 | Date: 5/3/16 | Register: 1 | Sale: $905.64 | Total Produced: 237 | Sleep: 36ms
StoreID: 2 | Date: 3/5/16 | Register: 5 | Sale: $417.38 | Total Produced: 238 | Sleep: 25ms
StoreID: 1 | Date: 19/11/16 | Register: 4 | Sale: $984.51 | Total Produced: 239 | Sleep: 10ms
StoreID: 4 | Date: 20/7/16 | Register: 2 | Sale: $852.19 | Total Produced: 240 | Sleep: 11ms
StoreID: 1 | Date: 19/1/16 | Register: 2 | Sale: $53.61 | Total Produced: 241 | Sleep: 29ms
StoreID: 3 | Date: 29/12/16 | Register: 3 | Sale: $270.97 | Total Produced: 242 | Sleep: 17ms
StoreID: 2 | Date: 9/11/16 | Register: 3 | Sale: $834.62 | Total Produced: 243 | Sleep: 31ms
StoreID: 4 | Date: 2/10/16 | Register: 1 | Sale: $352.49 | Total Produced: 244 | Sleep: 38ms
