StoreID: 1 | Date: 3/1/16 | Register: 3 | Sale: $661.1 | Total Produced: 1 | Sleep: 29ms
StoreID: 1 | Date: 27/8/16 | Register: 6 | Sale: $425.98 | Total Produced: 32 | Sleep: 31ms
StoreID: 9 | Date: 18/8/16 | Register: 4 | Sale: $587.2 | Total Produced: 33 | Sleep: 5ms
StoreID: 4 | Date: 20/11/16 | Register: 4 | Sale: $933.31 | Total Produced: 34 | Sleep: 30ms
StoreID: 6 | Date: 15/11/16 | Register: 1 | Sale: $148.83 | Total Produced: 35 | Sleep: 12ms
StoreID: 5 | Date: 27/1/16 | Register: 3 | Sale: $820.46 | Total Produced: 36 | Sleep: 10ms
StoreID: 9 | Date: 9/2/16 | Register: 4 | Sale: $294.46 | Total Produced: 37 | Sleep: 6ms
StoreID: 7 | Date: 15/10/16 | Register: 1 | Sale: $962.85 | Total Produced: 38 | Sleep: 14ms
StoreID: 2 | Date: 10/5/16 | Register: 3 | Sale: $225.16 | Total Produced: 39 | Sleep: 24ms
StoreID: 10 | Date: 2/6/16 | Register: 6 | Sale: $253.56 | Total Produced: 40 | Sleep: 29ms
StoreID: 9 | Date: 7/11/16 | Register: 5 | Sale: $510.12 | Total Produced: 41 | Sleep: 30ms
StoreID: 3 | Date: 29/5/16 | Register: 1 | Sale: $608.92 | Total Produced: 42 | Sleep: 28ms
StoreID: 8 | Date: 22/4/16 | Register: 5 | Sale: $31.83 | Total Produced: 43 | Sleep: 26ms
StoreID: 6 | Date: 4/2/16 | Register: 1 | Sale: $925.8 | Total Produced: 44 | Sleep: 21ms
StoreID: 4 | Date: 21/6/16 | Register: 2 | Sale: $281.74 | Total Produced: 45 | Sleep: 24ms
StoreID: 5 | Date: 15/6/16 | Register: 5 | Sale: $686.53 | Total Produced: 46 | Sleep: 18ms
StoreID: 1 | Date: 5/5/16 | Register: 6 | Sale: $23.72 | Total Produced: 47 | Sleep: 37ms
StoreID: 7 | Date: 24/5/16 | Register: 2 | Sale: $899.09 | Total Produced: 48 | Sleep: 10ms
StoreID: 2 | Date: 5/3/16 | Register: 1 | Sale: $790.42 | Total Produced: 49 | Sleep: 6ms
StoreID: 10 | Date: 16/11/16 | Register: 1 | Sale: $462.8 | Total Produced: 50 | Sleep: 17ms
StoreID: 9 | Date: 10/1/16 | Register: 6 | Sale: $191.98 | Total Produced: 51 | Sleep: 25ms
StoreID: 6 | Date: 19/5/16 | Register: 1 | Sale: $293.04 | Total Produced: 52 | Sleep: 38ms
StoreID: 8 | Date: 8/1/16 | Register: 2 | Sale: $527.03 | Total Produced: 53 | Sleep: 35ms
StoreID: 7 | Date: 27/1/16 | Register: 6 | Sale: $231.83 | Total Produced: 54 | Sleep: 32ms
StoreID: 3 | Date: 9/4/16 | Register: 4 | Sale: $956.24 | Total Produced: 55 | Sleep: 8ms
StoreID: 2 | Date: 16/6/16 | Register: 2 | Sale: $34.69 | Total Produced: 56 | Sleep: 30ms
StoreID: 5 | Date: 26/5/16 | Register: 6 | Sale: $988.76 | Total Produced: 57 | Sleep: 5ms
StoreID: 4 | Date: 21/3/16 | Register: 5 | Sale: $31.64 | Total Produced: 58 | Sleep: 23ms
StoreID: 1 | Date: 21/4/16 | Register: 5 | Sale: $855.01 | Total Produced: 59 | Sleep: 7ms
StoreID: 3 | Date: 6/10/16 | Register: 1 | Sale: $701.48 | Total Produced: 60 | Sleep: 33ms
StoreID: 10 | Date: 22/1/16 | Register: 2 | Sale: $341.61 | Total Produced: 61 | Sleep: 13ms
StoreID: 9 | Date: 4/11/16 | Register: 6 | Sale: $431.22 | Total Produced: 62 | Sleep: 20ms
StoreID: 5 | Date: 14/3/16 | Register: 3 | Sale: $745.28 | Total Produced: 63 | Sleep: 5ms
StoreID: 6 | Date: 15/7/16 | Register: 4 | Sale: $740.27 | Total Produced: 64 | Sleep: 35ms
StoreID: 8 | Date: 26/8/16 | Register: 3 | Sale: $296.18 | Total Produced: 65 | Sleep: 31ms
StoreID: 1 | Date: 5/6/16 | Register: 5 | Sale: $628.61 | Total Produced: 66 | Sleep: 30ms
StoreID: 4 | Date: 13/1/16 | Register: 6 | Sale: $255.02 | Total Produced: 67 | Sleep: 16ms
StoreID: 5 | Date: 24/12/16 | Register: 2 | Sale: $981.34 | Total Produced: 68 | Sleep: 36ms
StoreID: 7 | Date: 12/10/16 | Register: 4 | Sale: $152.07 | Total Produced: 69 | Sleep: 31ms
StoreID: 2 | Date: 27/2/16 | Register: 1 | Sale: $261.21 | Total Produced: 70 | Sleep: 23ms
StoreID: 9 | Date: 14/11/16 | Register: 2 | Sale: $220.13 | Total Produced: 71 | Sleep: 31ms
StoreID: 3 | Date: 15/10/16 | Register: 6 | Sale: $161.74 | Total Produced: 72 | Sleep: 29ms
StoreID: 10 | Date: 25/1/16 | Register: 6 | Sale: $800.57 | Total Produced: 73 | Sleep: 17ms
StoreID: 4 | Date: 11/3/16 | Register: 4 | Sale: $203.66 | Total Produced: 74 | Sleep: 6ms
StoreID: 6 | Date: 28/4/16 | Register: 5 | Sale: $618.86 | Total Produced: 75 | Sleep: 13ms
StoreID: 8 | Date: 5/7/16 | Register: 4 | Sale: $976.53 | Total Produced: 76 | Sleep: 20ms
StoreID: 1 | Date: 23/5/16 | Register: 1 | Sale: $714.55 | Total Produced: 77 | Sleep: 22ms
StoreID: 4 | Date: 9/6/16 | Register: 3 | Sale: $108.62 | Total Produced: 78 | Sleep: 10ms
StoreID: 2 | Date: 14/5/16 | Register: 5 | Sale: $378.88 | Total Produced: 79 | Sleep: 19ms
StoreID: 7 | Date: 23/9/16 | Register: 5 | Sale: $109.4 | Total Produced: 80 | Sleep: 11ms
StoreID: 5 | Date: 4/10/16 | Register: 2 | Sale: $163.1 | Total Produced: 81 | Sleep: 30ms
StoreID: 6 | Date: 22/5/16 | Register: 3 | Sale: $869.13 | Total Produced: 82 | Sleep: 18ms
StoreID: 10 | Date: 4/4/16 | Register: 6 | Sale: $61.87 | Total Produced: 83 | Sleep: 29ms
StoreID: 3 | Date: 21/3/16 | Register: 5 | Sale: $774.53 | Total Produced: 84 | Sleep: 7ms
StoreID: 4 | Date: 8/5/16 | Register: 1 | Sale: $741.49 | Total Produced: 85 | Sleep: 25ms
StoreID: 8 | Date: 7/9/16 | Register: 5 | Sale: $823.15 | Total Produced: 86 | Sleep: 19ms
StoreID: 7 | Date: 16/7/16 | Register: 6 | Sale: $401 | Total Produced: 87 | Sleep: 23ms
StoreID: 2 | Date: 1/3/16 | Register: 4 | Sale: $892.7 | Total Produced: 88 | Sleep: 18ms
StoreID: 3 | Date: 5/9/16 | Register: 3 | Sale: $233.52 | Total Produced: 89 | Sleep: 14ms
StoreID: 6 | Date: 25/5/16 | Register: 6 | Sale: $593.96 | Total Produced: 90 | Sleep: 6ms
StoreID: 1 | Date: 24/11/16 | Register: 6 | Sale: $125.24 | Total Produced: 91 | Sleep: 32ms
StoreID: 9 | Date: 12/5/16 | Register: 4 | Sale: $443.28 | Total Produced: 92 | Sleep: 18ms
StoreID: 8 | Date: 18/2/16 | Register: 1 | Sale: $63.34 | Total Produced: 93 | Sleep: 22ms
StoreID: 5 | Date: 25/2/16 | Register: 6 | Sale: $219.79 | Total Produced: 94 | Sleep: 6ms
StoreID: 6 | Date: 5/7/16 | Register: 2 | Sale: $373.76 | Total Produced: 95 | Sleep: 37ms
StoreID: 2 | Date: 30/6/16 | Register: 1 | Sale: $233.02 | Total Produced: 96 | Sleep: 36ms
StoreID: 7 | Date: 3/9/16 | Register: 6 | Sale: $410.27 | Total Produced: 97 | Sleep: 21ms
StoreID: 10 | Date: 26/6/16 | Register: 3 | Sale: $90.76 | Total Produced: 98 | Sleep: 24ms
StoreID: 5 | Date: 21/3/16 | Register: 1 | Sale: $794.86 | Total Produced: 99 | Sleep: 27ms
StoreID: 4 | Date: 10/1/16 | Register: 6 | Sale: $883.87 | Total Produced: 100 | Sleep: 15ms
StoreID: 3 | Date: 18/6/16 | Register: 5 | Sale: $232.82 | Total Produced: 101 | Sleep: 35ms
StoreID: 8 | Date: 19/10/16 | Register: 4 | Sale: $64.24 | Total Produced: 102 | Sleep: 21ms
StoreID: 9 | Date: 17/7/16 | Register: 5 | Sale: $667.94 | Total Produced: 103 | Sleep: 39ms
StoreID: 1 | Date: 9/10/16 | Register: 4 | Sale: $503.3 | Total Produced: 104 | Sleep: 22ms
StoreID: 7 | Date: 27/11/16 | Register: 2 | Sale: $56.8 | Total Produced: 105 | Sleep: 17ms
StoreID: 4 | Date: 29/12/16 | Register: 2 | Sale: $576.97 | Total Produced: 106 | Sleep: 17ms
StoreID: 6 | Date: 16/11/16 | Register: 1 | Sale: $495.75 | Total Produced: 107 | Sleep: 14ms
StoreID: 10 | Date: 5/4/16 | Register: 1 | Sale: $423.19 | Total Produced: 108 | Sleep: 36ms
StoreID: 2 | Date: 23/6/16 | Register: 1 | Sale: $955.48 | Total Produced: 109 | Sleep: 30ms
StoreID: 5 | Date: 5/3/16 | Register: 3 | Sale: $505.29 | Total Produced: 110 | Sleep: 24ms
StoreID: 8 | Date: 15/2/16 | Register: 4 | Sale: $109.29 | Total Produced: 111 | Sleep: 32ms
StoreID: 1 | Date: 15/2/16 | Register: 1 | Sale: $552.55 | Total Produced: 112 | Sleep: 12ms
StoreID: 7 | Date: 30/11/16 | Register: 6 | Sale: $20.41 | Total Produced: 113 | Sleep: 26ms
StoreID: 6 | Date: 15/2/16 | Register: 5 | Sale: $161.81 | Total Produced: 114 | Sleep: 37ms
StoreID: 4 | Date: 24/4/16 | Register: 6 | Sale: $385.61 | Total Produced: 115 | Sleep: 27ms
StoreID: 3 | Date: 18/10/16 | Register: 1 | Sale: $580.71 | Total Produced: 116 | Sleep: 25ms
StoreID: 9 | Date: 6/10/16 | Register: 4 | Sale: $64.09 | Total Produced: 117 | Sleep: 22ms
StoreID: 1 | Date: 23/12/16 | Register: 5 | Sale: $958.73 | Total Produced: 118 | Sleep: 23ms
StoreID: 5 | Date: 24/3/16 | Register: 5 | Sale: $5.37 | Total Produced: 119 | Sleep: 40ms
StoreID: 10 | Date: 12/6/16 | Register: 1 | Sale: $901.77 | Total Produced: 120 | Sleep: 35ms
StoreID: 2 | Date: 1/1/16 | Register: 5 | Sale: $132.85 | Total Produced: 121 | Sleep: 39ms
StoreID: 7 | Date: 27/9/16 | Register: 6 | Sale: $238.7 | Total Produced: 122 | Sleep: 31ms
StoreID: 8 | Date: 9/9/16 | Register: 6 | Sale: $162.73 | Total Produced: 123 | Sleep: 10ms
StoreID: 4 | Date: 29/7/16 | Register: 3 | Sale: $745.85 | Total Produced: 124 | Sleep: 6ms
StoreID: 3 | Date: 21/1/16 | Register: 4 | Sale: $482.84 | Total Produced: 125 | Sleep: 20ms
StoreID: 6 | Date: 13/8/16 | Register: 4 | Sale: $794.86 | Total Produced: 126 | Sleep: 25ms
StoreID: 9 | Date: 28/11/16 | Register: 3 | Sale: $334.39 | Total Produced: 127 | Sleep: 36ms
StoreID: 1 | Date: 11/2/16 | Register: 3 | Sale: $11.12 | Total Produced: 128 | Sleep: 7ms
StoreID: 4 | Date: 23/11/16 | Register: 5 | Sale: $133.05 | Total Produced: 129 | Sleep: 36ms
StoreID: 8 | Date: 2/11/16 | Register: 6 | Sale: $321.81 | Total Produced: 130 | Sleep: 34ms
StoreID: 10 | Date: 19/10/16 | Register: 6 | Sale: $444.95 | Total Produced: 131 | Sleep: 28ms
StoreID: 7 | Date: 4/8/16 | Register: 1 | Sale: $904.66 | Total Produced: 132 | Sleep: 22ms
StoreID: 5 | Date: 21/2/16 | Register: 4 | Sale: $569.16 | Total Produced: 133 | Sleep: 24ms
StoreID: 2 | Date: 4/2/16 | Register: 1 | Sale: $590.01 | Total Produced: 134 | Sleep: 20ms
StoreID: 3 | Date: 21/2/16 | Register: 2 | Sale: $373.56 | Total Produced: 135 | Sleep: 11ms
StoreID: 1 | Date: 1/4/16 | Register: 5 | Sale: $14.86 | Total Produced: 136 | Sleep: 39ms
StoreID: 6 | Date: 10/1/16 | Register: 2 | Sale: $503.65 | Total Produced: 137 | Sleep: 7ms
StoreID: 9 | Date: 25/9/16 | Register: 2 | Sale: $834.2 | Total Produced: 138 | Sleep: 23ms
StoreID: 7 | Date: 14/7/16 | Register: 2 | Sale: $55.64 | Total Produced: 139 | Sleep: 30ms
StoreID: 10 | Date: 1/6/16 | Register: 3 | Sale: $177.03 | Total Produced: 140 | Sleep: 29ms
StoreID: 4 | Date: 22/2/16 | Register: 2 | Sale: $761.54 | Total Produced: 141 | Sleep: 11ms
StoreID: 6 | Date: 15/11/16 | Register: 4 | Sale: $38.82 | Total Produced: 142 | Sleep: 9ms
StoreID: 2 | Date: 7/7/16 | Register: 4 | Sale: $568.61 | Total Produced: 143 | Sleep: 30ms
StoreID: 8 | Date: 10/7/16 | Register: 4 | Sale: $339.08 | Total Produced: 144 | Sleep: 27ms
StoreID: 3 | Date: 28/12/16 | Register: 6 | Sale: $185.32 | Total Produced: 145 | Sleep: 19ms
StoreID: 9 | Date: 25/10/16 | Register: 6 | Sale: $335.24 | Total Produced: 146 | Sleep: 13ms
StoreID: 5 | Date: 7/2/16 | Register: 2 | Sale: $985.61 | Total Produced: 147 | Sleep: 28ms
StoreID: 4 | Date: 8/6/16 | Register: 4 | Sale: $522.51 | Total Produced: 148 | Sleep: 7ms
StoreID: 6 | Date: 19/10/16 | Register: 3 | Sale: $855.55 | Total Produced: 149 | Sleep: 25ms
StoreID: 1 | Date: 16/7/16 | Register: 3 | Sale: $802.96 | Total Produced: 150 | Sleep: 27ms
StoreID: 7 | Date: 12/6/16 | Register: 3 | Sale: $223.56 | Total Produced: 151 | Sleep: 12ms
StoreID: 10 | Date: 15/1/16 | Register: 3 | Sale: $220.11 | Total Produced: 152 | Sleep: 21ms
StoreID: 3 | Date: 11/4/16 | Register: 6 | Sale: $373.56 | Total Produced: 153 | Sleep: 18ms
StoreID: 2 | Date: 17/6/16 | Register: 1 | Sale: $812.33 | Total Produced: 154 | Sleep: 35ms
StoreID: 9 | Date: 3/12/16 | Register: 2 | Sale: $30.8 | Total Produced: 155 | Sleep: 23ms
StoreID: 8 | Date: 29/6/16 | Register: 1 | Sale: $675.18 | Total Produced: 156 | Sleep: 36ms
StoreID: 7 | Date: 28/8/16 | Register: 1 | Sale: $261.45 | Total Produced: 157 | Sleep: 26ms
StoreID: 4 | Date: 27/6/16 | Register: 4 | Sale: $986.2 | Total Produced: 158 | Sleep: 37ms
StoreID: 6 | Date: 8/2/16 | Register: 1 | Sale: $0.92 | Total Produced: 159 | Sleep: 16ms
StoreID: 1 | Date: 26/3/16 | Register: 3 | Sale: $944.77 | Total Produced: 160 | Sleep: 13ms
StoreID: 5 | Date: 16/1/16 | Register: 2 | Sale: $572.04 | Total Produced: 161 | Sleep: 13ms
StoreID: 10 | Date: 15/11/16 | Register: 3 | Sale: $466.88 | Total Produced: 162 | Sleep: 30ms
StoreID: 9 | Date: 14/2/16 | Register: 3 | Sale: $277.82 | Total Produced: 163 | Sleep: 7ms
StoreID: 3 | Date: 25/3/16 | Register: 6 | Sale: $735.53 | Total Produced: 164 | Sleep: 39ms
StoreID: 6 | Date: 9/10/16 | Register: 4 | Sale: $143.8 | Total Produced: 165 | Sleep: 32ms
StoreID: 2 | Date: 3/2/16 | Register: 1 | Sale: $551.81 | Total Produced: 166 | Sleep: 5ms
StoreID: 1 | Date: 13/7/16 | Register: 1 | Sale: $496.27 | Total Produced: 167 | Sleep: 37ms
StoreID: 5 | Date: 10/8/16 | Register: 2 | Sale: $363.89 | Total Produced: 168 | Sleep: 35ms
StoreID: 9 | Date: 21/9/16 | Register: 6 | Sale: $144.78 | Total Produced: 169 | Sleep: 39ms
StoreID: 4 | Date: 9/3/16 | Register: 5 | Sale: $135.23 | Total Produced: 170 | Sleep: 39ms
StoreID: 2 | Date: 10/10/16 | Register: 2 | Sale: $962.14 | Total Produced: 171 | Sleep: 14ms
StoreID: 8 | Date: 9/2/16 | Register: 3 | Sale: $530.26 | Total Produced: 172 | Sleep: 9ms
StoreID: 7 | Date: 20/7/16 | Register: 3 | Sale: $138.55 | Total Produced: 173 | Sleep: 29ms
StoreID: 10 | Date: 9/9/16 | Register: 2 | Sale: $568.55 | Total Produced: 174 | Sleep: 20ms
StoreID: 6 | Date: 18/2/16 | Register: 1 | Sale: $48.31 | Total Produced: 175 | Sleep: 39ms
StoreID: 3 | Date: 21/8/16 | Register: 5 | Sale: $894.09 | Total Produced: 176 | Sleep: 17ms
StoreID: 2 | Date: 9/3/16 | Register: 3 | Sale: $826.51 | Total Produced: 177 | Sleep: 17ms
StoreID: 1 | Date: 4/9/16 | Register: 6 | Sale: $790.26 | Total Produced: 178 | Sleep: 13ms
StoreID: 5 | Date: 14/2/16 | Register: 2 | Sale: $405.89 | Total Produced: 179 | Sleep: 17ms
StoreID: 8 | Date: 8/11/16 | Register: 2 | Sale: $757.4 | Total Produced: 180 | Sleep: 40ms
StoreID: 10 | Date: 29/1/16 | Register: 2 | Sale: $888.12 | Total Produced: 181 | Sleep: 26ms
StoreID: 4 | Date: 22/4/16 | Register: 3 | Sale: $454.71 | Total Produced: 182 | Sleep: 27ms
StoreID: 9 | Date: 27/11/16 | Register: 5 | Sale: $993.84 | Total Produced: 183 | Sleep: 8ms
StoreID: 7 | Date: 11/3/16 | Register: 6 | Sale: $225.44 | Total Produced: 184 | Sleep: 29ms
StoreID: 1 | Date: 7/4/16 | Register: 2 | Sale: $153.05 | Total Produced: 185 | Sleep: 36ms
StoreID: 2 | Date: 6/7/16 | Register: 4 | Sale: $610.86 | Total Produced: 186 | Sleep: 17ms
StoreID: 3 | Date: 27/4/16 | Register: 5 | Sale: $715.01 | Total Produced: 187 | Sleep: 8ms
StoreID: 5 | Date: 18/5/16 | Register: 1 | Sale: $963.69 | Total Produced: 188 | Sleep: 33ms
StoreID: 6 | Date: 3/11/16 | Register: 3 | Sale: $452.78 | Total Produced: 189 | Sleep: 29ms
StoreID: 10 | Date: 22/10/16 | Register: 1 | Sale: $223.69 | Total Produced: 190 | Sleep: 36ms
StoreID: 9 | Date: 19/2/16 | Register: 5 | Sale: $353.11 | Total Produced: 191 | Sleep: 17ms
StoreID: 3 | Date: 16/10/16 | Register: 1 | Sale: $543.66 | Total Produced: 192 | Sleep: 12ms
StoreID: 2 | Date: 23/8/16 | Register: 5 | Sale: $184.99 | Total Produced: 193 | Sleep: 17ms
StoreID: 4 | Date: 19/1/16 | Register: 6 | Sale: $490.04 | Total Produced: 194 | Sleep: 31ms
StoreID: 8 | Date: 28/10/16 | Register: 5 | Sale: $229.45 | Total Produced: 195 | Sleep: 18ms
StoreID: 7 | Date: 17/5/16 | Register: 5 | Sale: $640.11 | Total Produced: 196 | Sleep: 34ms
StoreID: 1 | Date: 24/2/16 | Register: 1 | Sale: $953.6 | Total Produced: 197 | Sleep: 30ms
StoreID: 3 | Date: 25/10/16 | Register: 3 | Sale: $708.52 | Total Produced: 198 | Sleep: 37ms
StoreID: 6 | Date: 22/4/16 | Register: 2 | Sale: $607.58 | Total Produced: 199 | Sleep: 15ms
StoreID: 9 | Date: 2/7/16 | Register: 5 | Sale: $755.44 | Total Produced: 200 | Sleep: 23ms
StoreID: 5 | Date: 29/6/16 | Register: 2 | Sale: $426.22 | Total Produced: 201 | Sleep: 37ms
StoreID: 2 | Date: 28/6/16 | Register: 6 | Sale: $963.95 | Total Produced: 202 | Sleep: 13ms
StoreID: 8 | Date: 17/6/16 | Register: 4 | Sale: $651.01 | Total Produced: 203 | Sleep: 22ms
StoreID: 10 | Date: 9/4/16 | Register: 1 | Sale: $473.04 | Total Produced: 204 | Sleep: 29ms
StoreID: 4 | Date: 9/7/16 | Register: 4 | Sale: $225.03 | Total Produced: 205 | Sleep: 35ms
StoreID: 6 | Date: 12/10/16 | Register: 1 | Sale: $5.43 | Total Produced: 206 | Sleep: 18ms
StoreID: 1 | Date: 23/1/16 | Register: 6 | Sale: $535.84 | Total Produced: 207 | Sleep: 29ms
StoreID: 2 | Date: 6/8/16 | Register: 6 | Sale: $497.64 | Total Produced: 208 | Sleep: 35ms
StoreID: 9 | Date: 12/4/16 | Register: 6 | Sale: $228.47 | Total Produced: 209 | Sleep: 17ms
StoreID: 7 | Date: 15/2/16 | Register: 2 | Sale: $894.67 | Total Produced: 210 | Sleep: 27ms
StoreID: 8 | Date: 12/10/16 | Register: 5 | Sale: $313.28 | Total Produced: 211 | Sleep: 16ms
StoreID: 3 | Date: 15/12/16 | Register: 1 | Sale: $358.76 | Total Produced: 212 | Sleep: 16ms
StoreID: 6 | Date: 30/5/16 | Register: 4 | Sale: $511.34 | Total Produced: 213 | Sleep: 23ms
StoreID: 10 | Date: 16/5/16 | Register: 2 | Sale: $985.55 | Total Produced: 214 | Sleep: 13ms
StoreID: 5 | Date: 15/11/16 | Register: 4 | Sale: $764.25 | Total Produced: 215 | Sleep: 10ms
StoreID: 9 | Date: 2/9/16 | Register: 2 | Sale: $246.71 | Total Produced: 216 | Sleep: 16ms
StoreID: 4 | Date: 28/7/16 | Register: 3 | Sale: $363.05 | Total Produced: 217 | Sleep: 30ms
StoreID: 8 | Date: 18/4/16 | Register: 1 | Sale: $337.85 | Total Produced: 218 | Sleep: 30ms
StoreID: 3 | Date: 18/6/16 | Register: 4 | Sale: $62.06 | Total Produced: 219 | Sleep: 26ms
StoreID: 7 | Date: 23/11/16 | Register: 2 | Sale: $127.37 | Total Produced: 220 | Sleep: 28ms
StoreID: 10 | Date: 5/6/16 | Register: 2 | Sale: $24.51 | Total Produced: 221 | Sleep: 34ms
StoreID: 1 | Date: 26/10/16 | Register: 2 | Sale: $7.4 | Total Produced: 222 | Sleep: 21ms
StoreID: 6 | Date: 29/4/16 | Register: 5 | Sale: $647.24 | Total Produced: 223 | Sleep: 37ms
StoreID: 9 | Date: 16/5/16 | Register: 4 | Sale: $109.08 | Total Produced: 224 | Sleep: 20ms
StoreID: 5 | Date: 23/8/16 | Register: 1 | Sale: $206.59 | Total Produced: 225 | Sleep: 7ms
StoreID: 2 | Date: 5/6/16 | Register: 1 | Sale: $381.75 | Total Produced: 226 | Sleep: 32ms
StoreID: 4 | Date: 22/2/16 | Register: 3 | Sale: $929.4 | Total Produced: 227 | Sleep: 12ms
StoreID: 3 | Date: 6/4/16 | Register: 3 | Sale: $718.94 | Total Produced: 228 | Sleep: 30ms
StoreID: 5 | Date: 17/3/16 | Register: 3 | Sale: $228.58 | Total Produced: 229 | Sleep: 36ms
StoreID: 7 | Date: 23/11/16 | Register: 6 | Sale: $330.37 | Total Produced: 230 | Sleep: 35ms
StoreID: 8 | Date: 1/4/16 | Register: 6 | Sale: $659.45 | Total Produced: 231 | Sleep: 22ms
StoreID: 9 | Date: 20/6/16 | Register: 3 | Sale: $292.21 | Total Produced: 232 | Sleep: 25ms
StoreID: 1 | Date: 6/7/16 | Register: 3 | Sale: $904.82 | Total Produced: 233 | Sleep: 8ms
StoreID: 4 | Date: 2/12/16 | Register: 1 | Sale: $441.41 | Total Produced: 234 | Sleep: 39ms
StoreID: 10 | Date: 7/10/16 | Register: 1 | Sale: $811.94 | Total Produced: 235 | Sleep: 36ms
StoreID: 6 | Date: 8/2/16 | Register: 6 | Sale: $62.9 | Total Produced: 236 | Sleep: 29ms
StoreID: 2 | Date: 10/6/16 | Register: 5 | Sale: $496.33 | Total Produced: 237 | Sleep: 21ms
StoreID: 1 | Date: 2/5/16 | Register: 4 | Sale: $553.25 | Total Produced: 238 | Sleep: 13ms
StoreID: 3 | Date: 4/2/16 | Register: 3 | Sale: $605.11 | Total Produced: 239 | Sleep: 36ms
StoreID: 8 | Date: 18/9/16 | Register: 5 | Sale: $775.54 | Total Produced: 240 | Sleep: 6ms
StoreID: 9 | Date: 9/5/16 | Register: 5 | Sale: $90.37 | Total Produced: 241 | Sleep: 29ms
StoreID: 7 | Date: 7/9/16 | Register: 6 | Sale: $210.01 | Total Produced: 242 | Sleep: 24ms
StoreID: 5 | Date: 1/8/16 | Register: 5 | Sale: $947 | Total Produced: 243 | Sleep: 13ms
StoreID: 1 | Date: 9/4/16 | Register: 5 | Sale: $892.57 | Total Produced: 244 | Sleep: 27ms
