StoreID: 1 | Date: 17/2/16 | Register: 5 | Sale: $644.37 | Total Produced: 1 | Sleep: 35ms
StoreID: 1 | Date: 12/6/16 | Register: 1 | Sale: $9.16 | Total Produced: 77 | Sleep: 12ms
StoreID: 1 | Date: 30/12/16 | Register: 6 | Sale: $946.12 | Total Produced: 78 | Sleep: 9ms
StoreID: 2 | Date: 7/12/16 | Register: 5 | Sale: $356.3 | Total Produced: 79 | Sleep: 9ms
StoreID: 1 | Date: 21/8/16 | Register: 5 | Sale: $56.52 | Total Produced: 80 | Sleep: 7ms
StoreID: 2 | Date: 22/1/16 | Register: 6 | Sale: $94.05 | Total Produced: 81 | Sleep: 17ms
StoreID: 1 | Date: 2/9/16 | Register: 1 | Sale: $709.86 | Total Produced: 82 | Sleep: 38ms
StoreID: 2 | Date: 13/8/16 | Register: 1 | Sale: $827.96 | Total Produced: 83 | Sleep: 38ms
StoreID: 1 | Date: 14/4/16 | Register: 3 | Sale: $313.84 | Total Produced: 84 | Sleep: 24ms
StoreID: 2 | Date: 11/5/16 | Register: 5 | Sale: $512.31 | Total Produced: 85 | Sleep: 23ms
StoreID: 1 | Date: 15/10/16 | Register: 1 | Sale: $629.77 | Total Produced: 86 | Sleep: 18ms
StoreID: 2 | Date: 9/3/16 | Register: 6 | Sale: $863.33 | Total Produced: 87 | Sleep: 34ms
StoreID: 1 | Date: 22/11/16 | Register: 6 | Sale: $601.3 | Total Produced: 88 | Sleep: 8ms
StoreID: 1 | Date: 9/3/16 | Register: 5 | Sale: $821.68 | Total Produced: 89 | Sleep: 11ms
StoreID: 1 | Date: 1/2/16 | Register: 5 | Sale: $580.56 | Total Produced: 90 | Sleep: 10ms
StoreID: 2 | Date: 10/10/16 | Register: 2 | Sale: $144.88 | Total Produced: 91 | Sleep: 27ms
StoreID: 1 | Date: 1/7/16 | Register: 2 | Sale: $842.4 | Total Produced: 92 | Sleep: 34ms
StoreID: 2 | Date: 14/7/16 | Register: 2 | Sale: $245.96 | Total Produced: 93 | Sleep: 23ms
StoreID: 1 | Date: 5/9/16 | Register: 5 | Sale: $870.77 | Total Produced: 94 | Sleep: 33ms
StoreID: 2 | Date: 6/8/16 | Register: 5 | Sale: $455.8 | Total Produced: 95 | Sleep: 12ms
StoreID: 2 | Date: 5/7/16 | Register: 3 | Sale: $609.82 | Total Produced: 96 | Sleep: 11ms
StoreID: 1 | Date: 12/5/16 | Register: 4 | Sale: $674.85 | Total Produced: 97 | Sleep: 33ms
StoreID: 2 | Date: 20/12/16 | Register: 5 | Sale: $77.97 | Total Produced: 98 | Sleep: 10ms
StoreID: 2 | Date: 21/3/16 | Register: 6 | Sale: $298.39 | Total Produced: 99 | Sleep: 37ms
StoreID: 1 | Date: 12/1/16 | Register: 3 | Sale: $83.54 | Total Produced: 100 | Sleep: 18ms
StoreID: 1 | Date: 19/2/16 | Register: 2 | Sale: $37.12 | Total Produced: 101 | Sleep: 32ms
StoreID: 2 | Date: 21/4/16 | Register: 4 | Sale: $29.51 | Total Produced: 102 | Sleep: 26ms
StoreID: 2 | Date: 3/3/16 | Register: 6 | Sale: $742.41 | Total Produced: 103 | Sleep: 6ms
StoreID: 1 | Date: 2/6/16 | Register: 1 | Sale: $592.9 | Total Produced: 104 | Sleep: 27ms
StoreID: 2 | Date: 6/1/16 | Register: 1 | Sale: $939.73 | Total Produced: 105 | Sleep: 36ms
StoreID: 1 | Date: 19/3/16 | Register: 2 | Sale: $528.47 | Total Produced: 106 | Sleep: 33ms
StoreID: 2 | Date: 14/2/16 | Register: 5 | Sale: $56.96 | Total Produced: 107 | Sleep: 29ms
StoreID: 1 | Date: 2/11/16 | Register: 2 | Sale: $903.65 | Total Produced: 108 | Sleep: 12ms
StoreID: 2 | Date: 3/12/16 | Register: 3 | Sale: $492.52 | Total Produced: 109 | Sleep: 31ms
StoreID: 1 | Date: 28/8/16 | Register: 6 | Sale: $559.28 | Total Produced: 110 | Sleep: 28ms
StoreID: 2 | Date: 22/2/16 | Register: 4 | Sale: $900.13 | Total Produced: 111 | Sleep: 39ms
StoreID: 1 | Date: 18/3/16 | Register: 6 | Sale: $564.16 | Total Produced: 112 | Sleep: 16ms
StoreID: 1 | Date: 20/4/16 | Register: 1 | Sale: $907.11 | Total Produced: 113 | Sleep: 38ms
StoreID: 2 | Date: 29/2/16 | Register: 3 | Sale: $77.19 | Total Produced: 114 | Sleep: 13ms
StoreID: 2 | Date: 8/1/16 | Register: 2 | Sale: $512.55 | Total Produced: 115 | Sleep: 27ms
StoreID: 1 | Date: 8/6/16 | Register: 6 | Sale: $910.81 | Total Produced: 116 | Sleep: 34ms
StoreID: 2 | Date: 16/3/16 | Register: 1 | Sale: $972.6 | Total Produced: 117 | Sleep: 9ms
StoreID: 2 | Date: 28/12/16 | Register: 5 | Sale: $394.06 | Total Produced: 118 | Sleep: 15ms
StoreID: 1 | Date: 2/8/16 | Register: 6 | Sale: $915.69 | Total Produced: 119 | Sleep: 12ms
StoreID: 2 | Date: 28/11/16 | Register: 1 | Sale: $841.55 | Total Produced: 120 | Sleep: 10ms
StoreID: 1 | Date: 3/11/16 | Register: 4 | Sale: $868.99 | Total Produced: 121 | Sleep: 33ms
StoreID: 2 | Date: 20/9/16 | Register: 4 | Sale: $746.69 | Total Produced: 122 | Sleep: 18ms
StoreID: 2 | Date: 27/11/16 | Register: 3 | Sale: $461.64 | Total Produced: 123 | Sleep: 27ms
StoreID: 1 | Date: 23/2/16 | Register: 3 | Sale: $10.72 | Total Produced: 124 | Sleep: 36ms
StoreID: 2 | Date: 11/4/16 | Register: 2 | Sale: $562.37 | Total Produced: 125 | Sleep: 29ms
StoreID: 1 | Date: 15/1/16 | Register: 5 | Sale: $262.86 | Total Produced: 126 | Sleep: 8ms
StoreID: 1 | Date: 23/11/16 | Register: 1 | Sale: $844.05 | Total Produced: 127 | Sleep: 22ms
StoreID: 2 | Date: 5/2/16 | Register: 2 | Sale: $847.29 | Total Produced: 128 | Sleep: 31ms
StoreID: 1 | Date: 20/6/16 | Register: 5 | Sale: $342.43 | Total Produced: 129 | Sleep: 10ms
StoreID: 1 | Date: 27/8/16 | Register: 6 | Sale: $841.52 | Total Produced: 130 | Sleep: 18ms
StoreID: 2 | Date: 29/1/16 | Register: 5 | Sale: $309.95 | Total Produced: 131 | Sleep: 27ms
StoreID: 1 | Date: 17/12/16 | Register: 3 | Sale: $691.21 | Total Produced: 132 | Sleep: 18ms
StoreID: 2 | Date: 7/4/16 | Register: 4 | Sale: $151.22 | Total Produced: 133 | Sleep: 25ms
StoreID: 1 | Date: 27/3/16 | Register: 4 | Sale: $654.26 | Total Produced: 134 | Sleep: 34ms
StoreID: 2 | Date: 28/10/16 | Register: 5 | Sale: $602.49 | Total Produced: 135 | Sleep: 5ms
StoreID: 2 | Date: 8/3/16 | Register: 6 | Sale: $158.24 | Total Produced: 136 | Sleep: 15ms
StoreID: 1 | Date: 25/10/16 | Register: 6 | Sale: $48.08 | Total Produced: 137 | Sleep: 11ms
StoreID: 2 | Date: 26/5/16 | Register: 1 | Sale: $939.01 | Total Produced: 138 | Sleep: 16ms
StoreID: 1 | Date: 2/2/16 | Register: 1 | Sale: $446.59 | Total Produced: 139 | Sleep: 26ms
StoreID: 2 | Date: 20/12/16 | Register: 4 | Sale: $2.1 | Total Produced: 140 | Sleep: 18ms
StoreID: 1 | Date: 9/1/16 | Register: 5 | Sale: $171.42 | Total Produced: 141 | Sleep: 24ms
StoreID: 2 | Date: 9/3/16 | Register: 4 | Sale: $589.73 | Total Produced: 142 | Sleep: 5ms
StoreID: 2 | Date: 19/2/16 | Register: 2 | Sale: $625.91 | Total Produced: 143 | Sleep: 14ms
StoreID: 1 | Date: 27/5/16 | Register: 3 | Sale: $781.2 | Total Produced: 144 | Sleep: 28ms
StoreID: 2 | Date: 12/2/16 | Register: 2 | Sale: $463.48 | Total Produced: 145 | Sleep: 17ms
StoreID: 2 | Date: 5/4/16 | Register: 1 | Sale: $111.76 | Total Produced: 146 | Sleep: 16ms
StoreID: 1 | Date: 6/3/16 | Register: 6 | Sale: $876.84 | Total Produced: 147 | Sleep: 38ms
StoreID: 2 | Date: 18/7/16 | Register: 4 | Sale: $717.64 | Total Produced: 148 | Sleep: 5ms
StoreID: 2 | Date: 20/1/16 | Register: 2 | Sale: $515.33 | Total Produced: 149 | Sleep: 20ms
StoreID: 2 | Date: 4/10/16 | Register: 2 | Sale: $240.67 | Total Produced: 150 | Sleep: 16ms
StoreID: 1 | Date: 26/7/16 | Register: 1 | Sale: $748.48 | Total Produced: 151 | Sleep: 27ms
StoreID: 2 | Date: 30/3/16 | Register: 2 | Sale: $466.41 | Total Produced: 152 | Sleep: 37ms
StoreID: 1 | Date: 30/3/16 | Register: 6 | Sale: $414.88 | Total Produced: 153 | Sleep: 39ms
StoreID: 2 | Date: 1/12/16 | Register: 6 | Sale: $987.21 | Total Produced: 154 | Sleep: 29ms
StoreID: 1 | Date: 24/3/16 | Register: 5 | Sale: $911.6 | Total Produced: 155 | Sleep: 20ms
StoreID: 2 | Date: 25/2/16 | Register: 1 | Sale: $638.17 | Total Produced: 156 | Sleep: 15ms
StoreID: 1 | Date: 30/7/16 | Register: 6 | Sale: $675.86 | Total Produced: 157 | Sleep: 39ms
StoreID: 2 | Date: 2/10/16 | Register: 2 | Sale: $377.01 | Total Produced: 158 | Sleep: 35ms
StoreID: 1 | Date: 22/11/16 | Register: 3 | Sale: $149.82 | Total Produced: 159 | Sleep: 35ms
StoreID: 2 | Date: 26/1/16 | Register: 1 | Sale: $415.62 | Total Produced: 160 | Sleep: 36ms
StoreID: 1 | Date: 23/2/16 | Register: 5 | Sale: $403.3 | Total Produced: 161 | Sleep: 40ms
StoreID: 2 | Date: 18/7/16 | Register: 6 | Sale: $757.16 | Total Produced: 162 | Sleep: 23ms
StoreID: 2 | Date: 26/6/16 | Register: 5 | Sale: $548.78 | Total Produced: 163 | Sleep: 30ms
StoreID: 1 | Date: 16/5/16 | Register: 5 | Sale: $851.46 | Total Produced: 164 | Sleep: 10ms
StoreID: 1 | Date: 5/6/16 | Register: 2 | Sale: $541.29 | Total Produced: 165 | Sleep: 39ms
StoreID: 2 | Date: 8/5/16 | Register: 5 | Sale: $631.87 | Total Produced: 166 | Sleep: 25ms
StoreID: 2 | Date: 23/2/16 | Register: 2 | Sale: $637.52 | Total Produced: 167 | Sleep: 5ms
StoreID: 2 | Date: 25/6/16 | Register: 1 | Sale: $327.09 | Total Produced: 168 | Sleep: 40ms
StoreID: 1 | Date: 5/6/16 | Register: 4 | Sale: $141.95 | Total Produced: 169 | Sleep: 14ms
StoreID: 1 | Date: 17/5/16 | Register: 2 | Sale: $89.25 | Total Produced: 170 | Sleep: 29ms
StoreID: 2 | Date: 11/6/16 | Register: 4 | Sale: $58.77 | Total Produced: 171 | Sleep: 39ms
StoreID: 1 | Date: 20/12/16 | Register: 3 | Sale: $578.86 | Total Produced: 172 | Sleep: 31ms
StoreID: 2 | Date: 27/9/16 | Register: 5 | Sale: $564.13 | Total Produced: 173 | Sleep: 5ms
StoreID: 1 | Date: 23/9/16 | Register: 6 | Sale: $802.72 | Total Produced: 174 | Sleep: 38ms
StoreID: 2 | Date: 10/8/16 | Register: 3 | Sale: $594.02 | Total Produced: 175 | Sleep: 13ms
StoreID: 2 | Date: 23/9/16 | Register: 1 | Sale: $87.09 | Total Produced: 176 | Sleep: 10ms
StoreID: 2 | Date: 17/1/16 | Register: 4 | Sale: $982.13 | Total Produced: 177 | Sleep: 34ms
StoreID: 1 | Date: 12/10/16 | Register: 3 | Sale: $565.2 | Total Produced: 178 | Sleep: 40ms
StoreID: 2 | Date: 6/3/16 | Register: 2 | Sale: $199.63 | Total Produced: 179 | Sleep: 15ms
StoreID: 1 | Date: 2/12/16 | Register: 5 | Sale: $260.44 | Total Produced: 180 | Sleep: 18ms
StoreID: 2 | Date: 26/2/16 | Register: 1 | Sale: $783.14 | Total Produced: 181 | Sleep: 40ms
StoreID: 1 | Date: 25/7/16 | Register: 3 | Sale: $613.62 | Total Produced: 182 | Sleep: 24ms
StoreID: 1 | Date: 6/9/16 | Register: 2 | Sale: $84.84 | Total Produced: 183 | Sleep: 39ms
StoreID: 2 | Date: 20/3/16 | Register: 6 | Sale: $446.99 | Total Produced: 184 | Sleep: 23ms
StoreID: 2 | Date: 29/1/16 | Register: 1 | Sale: $87.89 | Total Produced: 185 | Sleep: 12ms
StoreID: 1 | Date: 29/9/16 | Register: 1 | Sale: $165.24 | Total Produced: 186 | Sleep: 29ms
StoreID: 2 | Date: 19/9/16 | Register: 1 | Sale: $39.58 | Total Produced: 187 | Sleep: 27ms
StoreID: 1 | Date: 30/10/16 | Register: 3 | Sale: $136.67 | Total Produced: 188 | Sleep: 30ms
StoreID: 2 | Date: 10/8/16 | Register: 3 | Sale: $152.49 | Total Produced: 189 | Sleep: 36ms
StoreID: 1 | Date: 1/5/16 | Register: 2 | Sale: $849.29 | Total Produced: 190 | Sleep: 22ms
StoreID: 2 | Date: 26/2/16 | Register: 1 | Sale: $902.12 | Total Produced: 191 | Sleep: 19ms
StoreID: 1 | Date: 6/11/16 | Register: 5 | Sale: $309.54 | Total Produced: 192 | Sleep: 40ms
StoreID: 2 | Date: 9/9/16 | Register: 2 | Sale: $27.2 | Total Produced: 193 | Sleep: 5ms
StoreID: 2 | Date: 4/3/16 | Register: 2 | Sale: $610.85 | Total Produced: 194 | Sleep: 12ms
StoreID: 2 | Date: 28/9/16 | Register: 3 | Sale: $527.15 | Total Produced: 195 | Sleep: 12ms
StoreID: 2 | Date: 15/10/16 | Register: 4 | Sale: $195.71 | Total Produced: 196 | Sleep: 17ms
StoreID: 1 | Date: 16/12/16 | Register: 6 | Sale: $498.71 | Total Produced: 197 | Sleep: 40ms
StoreID: 2 | Date: 14/5/16 | Register: 4 | Sale: $530.65 | Total Produced: 198 | Sleep: 37ms
StoreID: 1 | Date: 21/12/16 | Register: 5 | Sale: $119.19 | Total Produced: 199 | Sleep: 17ms
StoreID: 2 | Date: 22/5/16 | Register: 1 | Sale: $905.9 | Total Produced: 200 | Sleep: 38ms
StoreID: 1 | Date: 8/2/16 | Register: 5 | Sale: $958.42 | Total Produced: 201 | Sleep: 15ms
StoreID: 1 | Date: 10/11/16 | Register: 6 | Sale: $673.75 | Total Produced: 202 | Sleep: 6ms
StoreID: 1 | Date: 30/3/16 | Register: 5 | Sale: $469.06 | Total Produced: 203 | Sleep: 14ms
StoreID: 2 | Date: 20/8/16 | Register: 2 | Sale: $113.33 | Total Produced: 204 | Sleep: 9ms
StoreID: 1 | Date: 5/6/16 | Register: 3 | Sale: $618.32 | Total Produced: 205 | Sleep: 22ms
StoreID: 2 | Date: 9/4/16 | Register: 4 | Sale: $951.96 | Total Produced: 206 | Sleep: 31ms
StoreID: 1 | Date: 30/4/16 | Register: 2 | Sale: $950.25 | Total Produced: 207 | Sleep: 32ms
StoreID: 2 | Date: 11/11/16 | Register: 2 | Sale: $867.83 | Total Produced: 208 | Sleep: 40ms
StoreID: 1 | Date: 14/2/16 | Register: 2 | Sale: $968.41 | Total Produced: 209 | Sleep: 18ms
StoreID: 1 | Date: 27/12/16 | Register: 4 | Sale: $534.3 | Total Produced: 210 | Sleep: 13ms
StoreID: 2 | Date: 24/11/16 | Register: 6 | Sale: $227.95 | Total Produced: 211 | Sleep: 33ms
StoreID: 1 | Date: 11/2/16 | Register: 1 | Sale: $854.82 | Total Produced: 212 | Sleep: 20ms
StoreID: 1 | Date: 1/4/16 | Register: 6 | Sale: $450.65 | Total Produced: 213 | Sleep: 21ms
StoreID: 2 | Date: 15/4/16 | Register: 1 | Sale: $967.3 | Total Produced: 214 | Sleep: 34ms
StoreID: 1 | Date: 25/8/16 | Register: 5 | Sale: $682.87 | Total Produced: 215 | Sleep: 27ms
StoreID: 2 | Date: 12/7/16 | Register: 2 | Sale: $166.18 | Total Produced: 216 | Sleep: 19ms
StoreID: 1 | Date: 8/7/16 | Register: 5 | Sale: $483.91 | Total Produced: 217 | Sleep: 28ms
StoreID: 2 | Date: 3/10/16 | Register: 2 | Sale: $586.68 | Total Produced: 218 | Sleep: 18ms
StoreID: 1 | Date: 9/7/16 | Register: 5 | Sale: $145.07 | Total Produced: 219 | Sleep: 29ms
StoreID: 2 | Date: 1/7/16 | Register: 2 | Sale: $764.35 | Total Produced: 220 | Sleep: 31ms
StoreID: 1 | Date: 13/6/16 | Register: 4 | Sale: $709.5 | Total Produced: 221 | Sleep: 25ms
StoreID: 2 | Date: 18/3/16 | Register: 3 | Sale: $828.87 | Total Produced: 222 | Sleep: 31ms
StoreID: 1 | Date: 15/3/16 | Register: 3 | Sale: $681.88 | Total Produced: 223 | Sleep: 6ms
StoreID: 1 | Date: 15/2/16 | Register: 4 | Sale: $385.99 | Total Produced: 224 | Sleep: 6ms
StoreID: 2 | Date: 11/10/16 | Register: 1 | Sale: $77.01 | Total Produced: 225 | Sleep: 26ms
StoreID: 1 | Date: 7/10/16 | Register: 4 | Sale: $655.29 | Total Produced: 226 | Sleep: 25ms
StoreID: 2 | Date: 28/1/16 | Register: 2 | Sale: $244.68 | Total Produced: 227 | Sleep: 19ms
StoreID: 1 | Date: 11/10/16 | Register: 5 | Sale: $754.98 | Total Produced: 228 | Sleep: 19ms
StoreID: 2 | Date: 2/2/16 | Register: 4 | Sale: $244.47 | Total Produced: 229 | Sleep: 22ms
StoreID: 1 | Date: 29/4/16 | Register: 1 | Sale: $870.41 | Total Produced: 230 | Sleep: 9ms
StoreID: 1 | Date: 1/7/16 | Register: 1 | Sale: $105.84 | Total Produced: 231 | Sleep: 12ms
StoreID: 2 | Date: 22/5/16 | Register: 3 | Sale: $378.84 | Total Produced: 232 | Sleep: 36ms
StoreID: 1 | Date: 18/8/16 | Register: 2 | Sale: $272.58 | Total Produced: 233 | Sleep: 34ms
StoreID: 2 | Date: 21/9/16 | Register: 3 | Sale: $500.5 | Total Produced: 234 | Sleep: 22ms
StoreID: 1 | Date: 22/10/16 | Register: 1 | Sale: $960.52 | Total Produced: 235 | Sleep: 22ms
StoreID: 2 | Date: 28/5/16 | Register: 1 | Sale: $177.36 | Total Produced: 236 | Sleep: 15ms
StoreID: 1 | Date: 10/3/16 | Register: 3 | Sale: $546.43 | Total Produced: 237 | Sleep: 39ms
StoreID: 2 | Date: 4/11/16 | Register: 3 | Sale: $170.01 | Total Produced: 238 | Sleep: 37ms
StoreID: 1 | Date: 26/9/16 | Register: 4 | Sale: $268.39 | Total Produced: 239 | Sleep: 36ms
StoreID: 2 | Date: 13/4/16 | Register: 2 | Sale: $470.48 | Total Produced: 240 | Sleep: 6ms
StoreID: 2 | Date: 19/4/16 | Register: 6 | Sale: $101.72 | Total Produced: 241 | Sleep: 38ms
StoreID: 1 | Date: 9/3/16 | Register: 3 | Sale: $900.32 | Total Produced: 242 | Sleep: 33ms
StoreID: 2 | Date: 29/6/16 | Register: 5 | Sale: $162.56 | Total Produced: 243 | Sleep: 5ms
StoreID: 2 | Date: 27/8/16 | Register: 5 | Sale: $384.4 | Total Produced: 244 | Sleep: 23ms
